,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
776,59.65400,滚动弹幕,25,0xffffff,0,4e347edd,1022566920399964672,茶里茶气
777,94.09900,滚动弹幕,25,0xffffff,0,3f36f153,1021223657130889728,舔狗必死
778,84.95200,滚动弹幕,25,0xffffff,0,94bdc73d,1019411663536809472,呵呵
779,206.37500,滚动弹幕,25,0xffffff,0,6c453c96,1018997561555918848,"用个毛的,本来ppt就长了,你搞这样他讲得更加起劲!"
780,16.45900,滚动弹幕,25,0xffffff,0,a137204e,1018946808002585600,屁股翘
781,41.91900,滚动弹幕,25,0xffffff,0,9962912e,1018726050835892736,想拔刀了
782,287.08000,滚动弹幕,25,0xffffff,0,5061d7f5,1015269463034958848,再说我就取关了
783,269.08900,滚动弹幕,25,0xffffff,0,5061d7f5,1015269312174404608,太长了。。。。。。。。。。。。。。。。。。。。。。。。。。。。
784,34.77900,滚动弹幕,25,0x84c0cb,0,8f639b46,1014690685213102592,揍他
785,268.34900,滚动弹幕,25,0xffffff,0,3c3e70d3,1014668905467205632,嗯。可以当电视看
786,150.97900,滚动弹幕,25,0xffffff,0,30ed652f,1012940110875901440,不要米兰要米黄的
787,149.07500,滚动弹幕,25,0xffffff,0,132c6add,1010728093188742144,就这个字体排版也好说美学。。。。
788,94.39900,滚动弹幕,25,0xffffff,0,3f36f153,1005780470111245824,舔狗舔狗，一无所有
789,96.83800,滚动弹幕,25,0xffffff,0,8b887802,1003768025125750784,本色出演
790,33.33700,滚动弹幕,25,0xffffff,0,8b887802,1003767490771301376,你还来？
791,65.61800,滚动弹幕,25,0xffffff,0,62852fa0,1002247441934130176,买个假发吧
792,89.25900,滚动弹幕,25,0xffffff,0,63232b7,998323487403180032,尬聊
793,35.48300,滚动弹幕,25,0xffffff,0,784cc08b,997782406142935040,ban了吧  别较劲
794,160.03400,滚动弹幕,25,0xffffff,0,9939906e,997116897313742848,人太多了，1000多个人
795,128.15700,滚动弹幕,25,0xffffff,0,a72ba9b2,994752864737927168,？
796,8.29900,滚动弹幕,25,0xffffff,0,d3ea850,992176707041263616,老婆
797,167.90200,滚动弹幕,25,0xffffff,0,df283203,992095495602167808,这个摔一下挺刺激
798,284.85100,顶端弹幕,25,0xffaa02,0,525b379a,988031432740380672,"华为鸡公煲,家的味道,华为......"
799,253.33700,滚动弹幕,25,0xffffff,0,a77c6e95,983487461955379200,也太长了
800,91.77500,顶端弹幕,25,0xfef102,0,bc1af910,976636416286056448,可怜的tom被……
801,82.99900,滚动弹幕,25,0xffffff,0,17a8e23d,975872971175485440,尴尬而又不失礼貌的微笑
802,62.61900,滚动弹幕,25,0xffffff,0,b6d2e3d1,975776951618658304,下次你们聊天  自己起头
803,277.30900,滚动弹幕,25,0xffffff,0,11c6213,966633179388813312,rnm退钱
804,105.67900,滚动弹幕,25,0xffffff,0,6f2cb647,956326941870899200,舔狗体质
805,29.94900,滚动弹幕,25,0xffffff,0,4818304e,59467112267860480,他们是同一个部门吗？
806,317.07300,滚动弹幕,25,0x927939,0,61ea981b,59432188233642496,拔插头！
807,86.05900,滚动弹幕,25,0xffffff,0,61ea981b,59432075169174016,小贱贱的眼神到位
808,55.10100,滚动弹幕,25,0xffffff,0,f79ba3cb,59417518006785536,你tm看哪儿呢
809,93.92800,滚动弹幕,25,0xffffff,0,a36baf3a,59361250669464576,人家对你不感兴趣。我都看出来了
810,41.95900,滚动弹幕,25,0xffffff,0,ccb705e6,59089237016719872,夺妻之恨
811,3.96200,底端弹幕,25,0xfef102,0,33d1816d,58874305559914496,国产剧情
812,138.30700,滚动弹幕,25,0xffffff,0,ca08371a,57915655770036224,我替你着急得都吃不下饭了，你给我来这一手？
813,32.69900,滚动弹幕,25,0xffffff,0,89407b05,57682029181575168,你买了个表的
814,140.41900,滚动弹幕,25,0xffffff,0,84c1f117,57552993349479424,懒得跑，买不起
815,78.65500,滚动弹幕,25,0xffffff,0,69f11281,57371219070627840,有心理问题
816,137.02200,滚动弹幕,25,0xffffff,0,787824bd,57341379600249856,我要这玩意干嘛用
817,115.98900,滚动弹幕,25,0x90c320,0,d7854520,57282234541600768,神tm一块休
818,290.19000,滚动弹幕,25,0xffffff,0,9b077868,57237495786010112,。
819,81.26800,滚动弹幕,25,0xffffff,0,ec578342,56372949082995200,好变态
820,158.29000,滚动弹幕,25,0xffffff,0,9836c963,55070293417771008,"E,现在还R 自己助攻土 哈哈哈哈哈哈入戏自 我常年因为头发"
821,62.66500,滚动弹幕,25,0xffffff,0,9836c963,55070243281959424,"肝帝演技MAX , 我 卑微0肝帝"
822,8.09900,滚动弹幕,25,0xffffff,0,15ba541c,55014182090342400,舔狗的日常？
823,99.20000,滚动弹幕,25,0xfe0302,0,7709c80b,54930727798729216,杜特尔特开会，不同意的统统枪毙！23333
824,157.02000,滚动弹幕,25,0xffffff,0,98537296,54380264640516608,还有这种操作？
825,80.81900,滚动弹幕,25,0xffffff,0,fc8de20e,53701271104999424,尴尬又不失礼貌
826,126.10000,滚动弹幕,25,0xffffff,0,738faea3,53426614475400192,跑不了了，门已焊死!
827,37.22000,滚动弹幕,25,0xffffff,0,738faea3,53426543517610496,小剧场，好评！
828,252.79400,滚动弹幕,25,0xffffff,0,91754218,53404121893435392,买了一车，孩子说很好吃
829,36.01900,滚动弹幕,25,0xffffff,0,241a9a00,53380471631631360,一生之敌
830,261.64400,滚动弹幕,25,0xffffff,0,93ed605f,53310328727141376,正片完了没啊？我要看广告
831,145.57500,滚动弹幕,25,0xffffff,0,be2f325f,53209484639655424,懂佳宁给我打死克里斯
832,304.69100,滚动弹幕,25,0xffffff,0,fc8de20e,53089124476312576,老婆
833,109.07000,滚动弹幕,25,0xffffff,0,fc8de20e,53089070811975680,截图成功
834,47.21900,滚动弹幕,25,0xffff00,0,51ca2a9a,53082656610716160,去年的剧情又要演一遍，哈哈哈哈
835,311.29100,滚动弹幕,25,0xffffff,0,70383414,52646247063879683,垂死病中惊坐起，小丑竟是我自己
836,95.13900,滚动弹幕,25,0xffffff,0,c477de19,52587757443743749,舔狗了属于是
837,258.05900,滚动弹幕,25,0xffffff,0,ddd0d2a,52565497405243397,？？？？？？？？？可以了吧大哥
838,281.67000,滚动弹幕,25,0xffffff,0,1464478a,52565320874328067,我看完了竟然
839,96.97100,滚动弹幕,25,0xffffff,0,6ce9fac9,52553557053276165,肝宝，我不允许你这么卑微
840,176.99300,滚动弹幕,25,0xffffff,0,eba6eb7d,52463058183258117,光速吟唱
841,98.25600,滚动弹幕,25,0xffffff,0,eba6eb7d,52463016918122499,卑微
842,213.15400,滚动弹幕,25,0xffffff,0,e3420c6a,52420391984431109,？
843,56.14600,滚动弹幕,25,0xffffff,0,e3420c6a,52420309668069381,一生之敌
844,36.84300,滚动弹幕,25,0xffffff,0,a314223c,52041830593724423,编辑部的故事
845,212.71200,滚动弹幕,25,0xffffff,0,55396b89,51968972889784327,198交个朋友
846,112.31300,滚动弹幕,25,0xffffff,0,300b9ce0,51915047512834055,肝帝好卑微
847,277.99900,滚动弹幕,25,0xffffff,0,6a497267,51902674884886535,你这文案不行啊
848,106.51800,滚动弹幕,25,0xffffff,0,e8639d7e,51879389502636037,名场面
849,281.25100,滚动弹幕,25,0xe70012,0,303310b2,51875431707574277,又水了一期23333
850,224.66300,滚动弹幕,25,0xe70012,0,303310b2,51875394452717573,好了，买了一箱。老婆说很好吃
851,131.83100,滚动弹幕,25,0xe70012,0,303310b2,51875333343805445,猝不及防
852,125.67400,顶端弹幕,25,0xe70012,0,c7e51aa8,51822365597761539,小丑竟是我自己
853,120.98000,顶端弹幕,25,0xe70012,0,c7e51aa8,51822358632595463,一生之敌
854,16.36100,顶端弹幕,25,0xe70012,0,c7e51aa8,51822303290851331,好家伙连着来
855,160.87700,滚动弹幕,25,0xffffff,0,f78b193c,51817865733996551,360p吧
856,95.89200,滚动弹幕,25,0xffffff,0,6dafac81,51773381879529479,卑微至极
857,41.51900,滚动弹幕,25,0xffffff,0,ccfdc207,51684384598130695,肝帝呀肝帝
858,273.38200,滚动弹幕,25,0xffffff,0,1a3e95c2,51650474874503175,8848？
859,82.57900,滚动弹幕,25,0xffffff,0,35cb03c4,51412733858414595,尬聊模式
860,242.99100,滚动弹幕,25,0xffffff,0,5c09ea3f,50768524563447811,这部我们学校触控屏吗
861,232.39500,滚动弹幕,25,0xffffff,0,301a1c9e,50702142489493511,很好吃，老人孩子都喜欢，一次买了三双
862,3.23900,滚动弹幕,25,0xffffff,0,56e84ed0,50375548897067011,这是我见过有史以来最猥琐的封面哈哈哈哈哈哈哈哈
863,92.21900,滚动弹幕,25,0xffffff,0,cb9cf59f,50278186029678599,我可以送给你
864,222.62700,滚动弹幕,25,0xffffff,0,cade8c61,50241788724117511,延迟真的低
865,60.29900,顶端弹幕,25,0x9843,0,212b87c1,50238121972334595,茶多酚
866,27.65800,滚动弹幕,25,0xffffff,0,139651ad,49934171514077189,肝帝一脸猥琐样哈哈哈恍恍惚惚
867,106.26100,滚动弹幕,25,0xffffff,0,9741a421,49518767694151687,头发没了
868,314.48000,滚动弹幕,25,0xffffff,0,cf50d82b,49485915649212419,红点奖都臭了
869,196.34500,滚动弹幕,25,0xffffff,0,bf5e5576,49481489584750599,都别笑，现实中咱们是谁都没谱儿吗？
870,172.46300,滚动弹幕,25,0xffffff,0,e34698b5,49434878691770371,淦，太淦了
