,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
370,73.69900,滚动弹幕,25,0xffffff,0,d7a0e0d3,33251652352868355,河北人感觉力不从心
371,78.08000,滚动弹幕,25,0xffffff,0,7c20e118,30592727757357063,广东？
372,71.60500,滚动弹幕,25,0xffffff,0,c5faae35,27145824811614208,听不懂
373,105.55600,滚动弹幕,25,0xffffff,0,8711158b,20204358210158594,里面痒
374,105.57700,滚动弹幕,25,0xffffff,0,a36b2c79,19566924491390976,浙江人毫无压力
375,76.30100,顶端弹幕,25,0xe2027f,0,ed95f8c8,16125695928827906,顶上无锡别走！我也无锡
376,122.90300,滚动弹幕,25,0xffffff,0,6a2e6be4,15570259851345920,闪电不是 huaxi么
377,55.62000,滚动弹幕,25,0xffffff,0,477b3100,15403315901235204,听不懂
378,105.19500,滚动弹幕,25,0xffffff,0,1b93a058,14942367013928962,蚊子叮在屁y里？李向阳（里面痒的吴语发音）
379,120.40500,滚动弹幕,25,0xffffff,0,47f9d81,14850423341449216,覅
380,58.41500,滚动弹幕,25,0xffffff,0,ee90f2ca,12559261166993412,说的就像吴语不是语言一样的，可还不是有上海话
381,43.47800,顶端弹幕,25,0x9843,0,8f4f2a1b,12512783949103108,东北人有压力了啊！！！
382,101.40100,顶端弹幕,25,0xfef102,0,1d700890,10935318596288512,这是里面痒的意思
383,35.80100,顶端弹幕,25,0xffffff,0,1d700890,10935253554692100,这个上海话听得好别扭
384,110.83500,滚动弹幕,25,0xffffff,0,ee92543e,7768338252955648,里面痒
385,32.42400,滚动弹幕,25,0xffffff,0,21b0f6d3,7716090975617024,宁波无压力
386,137.43100,滚动弹幕,25,0xffffff,0,cac73e64,5590306591342592,东北人一脸懵逼
387,11.32400,滚动弹幕,25,0xfef102,0,471f165,4142479646916608,shu ta才是错的，正确的是树懒，不是树獭，你能上网查一查再下结论吗？
388,89.26200,滚动弹幕,25,0xffffff,0,85ff57a6,3777839750971392,江浙都差不多嘛
