,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
222,1328.47800,滚动弹幕,25,0xffffff,0,a2351c2f,35743275073142791,哈哈哈
223,2196.97800,滚动弹幕,25,0xffffff,0,e75bae70,35705860016046085,不错
224,413.99800,滚动弹幕,25,0xffffff,0,e75bae70,35705264789258243,1
225,1283.69400,滚动弹幕,25,0xffffff,0,948a12c1,35568479593562119,中年危机啊
226,1265.87000,滚动弹幕,25,0xffffff,0,948a12c1,35568472099389443,三十好几了
227,620.11000,滚动弹幕,25,0xffffff,0,948a12c1,35567996371992581,等级压制
228,455.62500,滚动弹幕,25,0xffffff,0,bb7ca7fb,35552323906306055,这一会、儿
229,1846.54200,滚动弹幕,25,0xffffff,0,aadcc949,35507294883545093,可以用nvm管理node版本 害挺好用的
230,1190.07000,滚动弹幕,25,0xffffff,0,b086624b,35381672550596611,哈哈哈哈
231,678.95100,滚动弹幕,25,0xffffff,0,59c7fa52,35339850544054277,太年轻
232,1108.25400,滚动弹幕,25,0xffffff,0,6071de09,35295214973747205,中间层
233,895.03100,滚动弹幕,25,0xffffff,0,6071de09,35294967370874883,呀（yarn）
234,623.54700,滚动弹幕,25,0xffffff,0,6071de09,35294752447922179,全栈工程师
235,45.62400,滚动弹幕,25,0xffffff,0,6071de09,35294577054711813,php表示不服
236,483.30800,滚动弹幕,25,0xffffff,0,fa172fba,35293562355580935,讲的好详细啊
237,224.34700,滚动弹幕,25,0xffffff,0,97a6fe02,35275455743918085,别瞎说，我没有
238,1176.01500,滚动弹幕,25,0xffffff,0,be855191,34936215726718983,爪哇
239,1747.35700,滚动弹幕,25,0xffffff,0,dda1cb2d,34791520182730759,2020？？不是2050吗
240,1283.36700,滚动弹幕,25,0xffffff,0,948a12c1,34707478528131077,真相了
241,1746.59100,滚动弹幕,25,0xffffff,0,d02802e0,34476598987587587,下载2050
242,1300.24900,滚动弹幕,25,0xffffff,0,a5a9a537,34434245615681539,盲猜老师25
243,1894.03700,滚动弹幕,25,0xffffff,0,e4f0a01f,34390188364398597,开心
244,850.33900,滚动弹幕,25,0xffffff,0,9ec1a1b3,34327806149132295,MVVM
245,1731.35100,滚动弹幕,25,0xffffff,0,e5e7387a,34257516509528071,现在2022年了
246,57.96800,滚动弹幕,25,0xffffff,0,ad555547,34158081694236675,6666  竟然是昨天更新的视频
247,949.34900,滚动弹幕,25,0xffffff,0,d975b4e8,34077526940188677,单线程处理高并发？？？
248,2195.44300,滚动弹幕,25,0xffffff,0,274889a3,33922426431602695,nice
249,624.88200,滚动弹幕,25,0xffffff,0,68e4634f,33621792460374019,哈哈哈哈哈
250,1141.95700,滚动弹幕,25,0xffffff,0,76a9cc7b,33432554897932291,中端
251,1877.77200,滚动弹幕,25,0xffffff,0,910bb71d,33219337742450757,开心+1
252,547.83200,滚动弹幕,25,0xffffff,0,910bb71d,33165899684904967,药水哥
253,105.21100,滚动弹幕,25,0xffffff,0,4e3261c7,32988693610364935,deno
254,1347.64800,滚动弹幕,25,0xffffff,0,d9b58895,32889780967571463,几十年。。。
255,903.96200,滚动弹幕,25,0xffffff,0,d9b58895,32888699452653571,怕了怕了
256,1255.76100,滚动弹幕,25,0xffffff,0,c0207794,32755799474307075,？？？
257,2219.62700,滚动弹幕,25,0xffffff,0,53f6ac53,32740468956594183,还没呢
258,177.08300,滚动弹幕,25,0xffffff,0,c3a45055,32533349375934471,直接2.0
259,1290.48600,滚动弹幕,25,0xffffff,0,49ceb46f,32454089454387205,有道理
260,200.76300,滚动弹幕,25,0xffffff,0,c0b669ec,32204613247565893,wc
261,1310.89300,滚动弹幕,25,0xffffff,0,70456a4,32131943752531975,哈哈哈，讲的真好
262,16.75500,滚动弹幕,25,0xffffff,0,6971cdba,31475228200140803,no的
263,2215.91900,滚动弹幕,25,0xffffff,0,2f5229c0,31405870960082951,厉害厉害，环境变量
264,2151.45700,滚动弹幕,25,0xffffff,0,41534d0e,31393287451443203,好详细啊
265,782.30800,滚动弹幕,25,0xffffff,0,a6e7fb11,31391631062073351,promise+async
266,35.76100,滚动弹幕,25,0xffffff,0,3378064b,31186509287129093,应该是后端开发技术吧？
267,1865.33800,滚动弹幕,25,0xffffff,0,d45ed183,31183908549689351,上课上的有点开心
268,1806.33900,滚动弹幕,25,0xffffff,0,7d41e009,31091506471239683,学校上课不能加速
269,1624.59800,滚动弹幕,25,0xffffff,0,d0ffcc57,30765878580609029,2.0倍数 正好食用
270,835.33700,滚动弹幕,25,0xffffff,0,d0ffcc57,30765588917780487,noder noder
271,664.22500,滚动弹幕,25,0xffffff,0,d0ffcc57,30765541043994631,noder
272,1810.57300,滚动弹幕,25,0xffffff,0,6a8eae63,30398726248857605,为什么有点困了
273,156.60600,滚动弹幕,25,0xffffff,0,6a8eae63,30389414483984389,直接1.5倍速
274,1586.83800,滚动弹幕,25,0xffffff,0,b6a81917,30267086948270087,好快
275,598.39500,滚动弹幕,25,0xffffff,0,ea7199ae,30250128256794631,药酱
276,561.71600,滚动弹幕,25,0xffffff,0,dd7695c4,30120286944231495,保护
277,0.20500,滚动弹幕,25,0xffffff,0,65002cc3,29956789376647173,eeeeeeeeeeeeeeeeeeee
278,807.48900,滚动弹幕,25,0xffffff,0,ce6d1528,29664639347326979,、
279,1281.67200,滚动弹幕,25,0xffffff,0,c0d12075,29278133842083843,太真实了
280,88.40700,滚动弹幕,25,0xffffff,0,57e7f03f,29145463275388931,deno支持更好
281,642.15800,滚动弹幕,25,0xffffff,0,b432a49e,28937702347898884,node.js
282,307.44000,滚动弹幕,25,0xffffff,0,b432a49e,28937615117385732,一巨二二二二二二二二7
283,2047.20100,滚动弹幕,25,0xffffff,0,959e4164,28642401639202818,打呼的声音？
284,557.31900,滚动弹幕,25,0xffffff,0,28bc5c81,28531784089600000,棒棒哒
285,10.82400,滚动弹幕,25,0xffffff,0,2b2d43a7,43077428695793669,1
286,214.95900,滚动弹幕,25,0xffffff,0,e9602d9e,39149230668906501,？？？？
287,222.52700,滚动弹幕,25,0xffffff,0,4a416ffb,38327547200012293,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
288,206.70700,滚动弹幕,25,0xe70012,0,a3511741,36432537387532295,爱了爱了
